ds,scheme,rule,eta,lam_end_frac,mse,loss,nnz,ep,time
dense_1000x5000,prox_point,shuffle,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.077911
dense_1000x5000,prox_point,random,0.950000,0.100000,0.214091,1731.389333,20,28.000000,0.116039
dense_1000x5000,prox_point,block_shuffle,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.075091
dense_1000x5000,prox_point,gs_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.116450
dense_1000x5000,prox_point,gsl_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.121241
dense_1000x5000,prox_linear_ext,cyclic,0.950000,0.100000,0.214091,1731.389333,20,17.000000,0.070668
dense_1000x5000,prox_linear_ext,shuffle,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.078007
dense_1000x5000,prox_linear_ext,random,0.950000,0.100000,0.214091,1731.389333,20,42.000000,0.173230
dense_1000x5000,prox_linear_ext,block_shuffle,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.078442
dense_1000x5000,prox_linear_ext,gs_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.117042
dense_1000x5000,prox_linear_ext,gsl_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.116495
dense_1000x5000,prox_linear_sgd,shuffle,0.950000,0.100000,22.608401,11304.200402,0,109.000000,1.030964
dense_1000x5000,bcm,cyclic,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.707091
dense_1000x5000,bcm,shuffle,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.737477
dense_1000x5000,bcm,random,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.701414
dense_1000x5000,bcm,block_shuffle,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.738582
dense_1000x5000,bcm,gs_r,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.738115
dense_1000x5000,bcm,gsl_r,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.736390
dense_1000x5000,sklearn,-,,0.100000,0.214090,1731.389333,20,,0.046840
dense_1000x5000,nesterov,random,0.300000,0.010000,0.020445,188.160553,27,2000.000000,1.666431
dense_1000x5000,nesterov_ls,random,0.300000,0.010000,0.838405,757.252660,1505,2000.000000,2.230187
dense_1000x5000,prox_lin,cyclic,0.300000,0.010000,0.019359,187.093380,20,32.000000,0.128861
dense_1000x5000,prox_lin,shuffle,0.300000,0.010000,0.019359,187.093380,20,35.000000,0.145803
dense_1000x5000,prox_lin,random,0.300000,0.010000,0.019359,187.093380,20,56.000000,0.228520
dense_1000x5000,prox_lin,block_shuffle,0.300000,0.010000,0.019359,187.093380,20,33.000000,0.134184
dense_1000x5000,prox_lin,gs_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.227908
dense_1000x5000,prox_lin,gsl_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.228399
dense_1000x5000,prox_point,cyclic,0.300000,0.010000,0.019359,187.093380,20,32.000000,0.129437
dense_1000x5000,prox_point,shuffle,0.300000,0.010000,0.019359,187.093380,20,34.000000,0.142353
dense_1000x5000,prox_point,random,0.300000,0.010000,0.019359,187.093380,20,58.000000,0.234862
dense_1000x5000,prox_point,block_shuffle,0.300000,0.010000,0.019359,187.093380,20,34.000000,0.138052
dense_1000x5000,prox_point,gs_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.230862
dense_1000x5000,prox_point,gsl_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.231439
dense_1000x5000,prox_linear_ext,cyclic,0.300000,0.010000,0.019359,187.093380,20,32.000000,0.129969
dense_1000x5000,prox_linear_ext,shuffle,0.300000,0.010000,0.019359,187.093380,20,35.000000,0.147329
dense_1000x5000,prox_linear_ext,random,0.300000,0.010000,0.019359,187.093380,20,57.000000,0.237484
dense_1000x5000,prox_linear_ext,block_shuffle,0.300000,0.010000,0.019359,187.093380,20,34.000000,0.138581
dense_1000x5000,prox_linear_ext,gs_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.229196
dense_1000x5000,prox_linear_ext,gsl_r,0.300000,0.010000,0.019359,187.093380,20,28.000000,0.232754
dense_1000x5000,prox_linear_sgd,shuffle,0.300000,0.010000,22.608401,11304.200402,0,118.000000,1.240656
dense_1000x5000,bcm,cyclic,0.300000,0.010000,0.019359,187.093380,20,34.000000,1.328211
dense_1000x5000,bcm,shuffle,0.300000,0.010000,0.019359,187.093380,20,34.000000,1.328768
dense_1000x5000,bcm,random,0.300000,0.010000,0.019359,187.093380,20,34.000000,1.327005
dense_1000x5000,bcm,block_shuffle,0.300000,0.010000,0.019359,187.093380,20,34.000000,1.324206
dense_1000x5000,bcm,gs_r,0.300000,0.010000,0.019359,187.093380,20,35.000000,1.361465
dense_1000x5000,bcm,gsl_r,0.300000,0.010000,0.019359,187.093380,20,34.000000,1.324854
dense_1000x5000,nesterov,random,0.500000,0.010000,0.003550,183.115371,30,4000.000000,3.365161
dense_1000x5000,nesterov_ls,random,0.500000,0.010000,0.136970,405.085655,1507,4000.000000,3.908970
dense_1000x5000,prox_lin,cyclic,0.500000,0.010000,0.003444,182.880433,20,59.000000,0.235723
dense_1000x5000,prox_lin,shuffle,0.500000,0.010000,0.003444,182.880433,20,63.000000,0.261371
dense_1000x5000,prox_lin,random,0.500000,0.010000,0.003444,182.880433,20,100.000000,0.406238
dense_1000x5000,prox_lin,block_shuffle,0.500000,0.010000,0.003444,182.880433,20,61.000000,0.247038
dense_1000x5000,prox_lin,gs_r,0.500000,0.010000,0.003444,182.880433,20,55.000000,0.445810
dense_1000x5000,prox_lin,gsl_r,0.500000,0.010000,0.003444,182.880433,20,55.000000,0.446030
dense_1000x5000,prox_point,cyclic,0.500000,0.010000,0.003444,182.880433,20,59.000000,0.235883
dense_1000x5000,prox_point,shuffle,0.500000,0.010000,0.003444,182.880433,20,60.000000,0.251104
dense_1000x5000,prox_point,random,0.500000,0.010000,0.003444,182.880433,20,90.000000,0.367827
dense_1000x5000,prox_point,block_shuffle,0.500000,0.010000,0.003444,182.880433,20,62.000000,0.253504
dense_1000x5000,prox_point,gs_r,0.500000,0.010000,0.003444,182.880433,20,54.000000,0.437724
dense_1000x5000,prox_point,gsl_r,0.500000,0.010000,0.003444,182.880433,20,55.000000,0.445422
dense_1000x5000,prox_linear_ext,cyclic,0.500000,0.010000,0.003444,182.880433,20,59.000000,0.238006
dense_1000x5000,prox_linear_ext,shuffle,0.500000,0.010000,0.003444,182.880433,20,62.000000,0.257669
dense_1000x5000,prox_linear_ext,random,0.500000,0.010000,0.003444,182.880433,20,124.000000,0.500750
dense_1000x5000,prox_linear_ext,block_shuffle,0.500000,0.010000,0.003444,182.880433,20,62.000000,0.249880
dense_1000x5000,prox_linear_ext,gs_r,0.500000,0.010000,0.003444,182.880433,20,55.000000,0.445214
dense_1000x5000,prox_linear_ext,gsl_r,0.500000,0.010000,0.003444,182.880433,20,55.000000,0.446202
dense_1000x5000,prox_linear_sgd,shuffle,0.500000,0.010000,22.608401,11304.200402,0,135.000000,1.212834
dense_1000x5000,bcm,cyclic,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.417318
dense_1000x5000,bcm,shuffle,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.446162
dense_1000x5000,bcm,random,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.423813
dense_1000x5000,bcm,block_shuffle,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.438099
dense_1000x5000,bcm,gs_r,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.421756
dense_1000x5000,bcm,gsl_r,0.500000,0.010000,0.003444,182.880433,20,62.000000,2.425127
dense_1000x5000,nesterov,random,0.700000,0.010000,0.003155,183.147935,31,7000.000000,6.059248
dense_1000x5000,nesterov_ls,random,0.700000,0.010000,0.056972,246.677968,670,7000.000000,6.858062
dense_1000x5000,prox_lin,cyclic,0.700000,0.010000,0.003062,182.846888,20,100.000000,0.418024
dense_1000x5000,prox_lin,shuffle,0.700000,0.010000,0.003062,182.846888,20,102.000000,0.426449
dense_1000x5000,prox_lin,random,0.700000,0.010000,0.003062,182.846888,20,133.000000,0.544098
dense_1000x5000,prox_lin,block_shuffle,0.700000,0.010000,0.003062,182.846888,20,104.000000,0.417168
dense_1000x5000,prox_lin,gs_r,0.700000,0.010000,0.003062,182.846888,20,93.000000,0.751164
dense_1000x5000,prox_lin,gsl_r,0.700000,0.010000,0.003062,182.846888,20,93.000000,0.750660
dense_1000x5000,prox_point,cyclic,0.700000,0.010000,0.003062,182.846888,20,100.000000,0.396924
dense_1000x5000,prox_point,shuffle,0.700000,0.010000,0.003062,182.846888,20,104.000000,0.431859
dense_1000x5000,prox_point,random,0.700000,0.010000,0.003062,182.846888,20,163.000000,0.657695
dense_1000x5000,prox_point,block_shuffle,0.700000,0.010000,0.003062,182.846888,20,102.000000,0.408327
dense_1000x5000,prox_point,gs_r,0.700000,0.010000,0.003062,182.846888,20,94.000000,0.759169
dense_1000x5000,prox_point,gsl_r,0.700000,0.010000,0.003062,182.846888,20,93.000000,0.754557
dense_1000x5000,prox_linear_ext,cyclic,0.700000,0.010000,0.003062,182.846888,20,100.000000,0.400368
dense_1000x5000,prox_linear_ext,shuffle,0.700000,0.010000,0.003062,182.846888,20,104.000000,0.432500
dense_1000x5000,prox_linear_ext,random,0.700000,0.010000,0.003062,182.846888,20,210.000000,0.845257
dense_1000x5000,prox_linear_ext,block_shuffle,0.700000,0.010000,0.003062,182.846888,20,104.000000,0.415285
dense_1000x5000,prox_linear_ext,gs_r,0.700000,0.010000,0.003062,182.846888,20,93.000000,0.751955
dense_1000x5000,prox_linear_ext,gsl_r,0.700000,0.010000,0.003062,182.846888,20,93.000000,0.755404
dense_1000x5000,prox_linear_sgd,shuffle,0.700000,0.010000,22.608401,11304.200402,0,163.000000,1.480051
dense_1000x5000,bcm,cyclic,0.700000,0.010000,0.003062,182.846888,20,104.000000,4.065652
dense_1000x5000,bcm,shuffle,0.700000,0.010000,0.003062,182.846888,20,105.000000,4.091701
dense_1000x5000,bcm,random,0.700000,0.010000,0.003062,182.846888,20,104.000000,4.064736
dense_1000x5000,bcm,block_shuffle,0.700000,0.010000,0.003062,182.846888,20,106.000000,4.134574
dense_1000x5000,bcm,gs_r,0.700000,0.010000,0.003062,182.846888,20,104.000000,4.055292
dense_1000x5000,bcm,gsl_r,0.700000,0.010000,0.003062,182.846888,20,105.000000,4.101210
dense_1000x5000,nesterov,random,0.850000,0.010000,0.002528,183.245794,31,15000.000000,12.530811
dense_1000x5000,nesterov_ls,random,0.850000,0.010000,0.003443,182.969572,20,15000.000000,12.864434
dense_1000x5000,prox_lin,cyclic,0.850000,0.010000,0.002360,182.814381,20,205.000000,0.813397
dense_1000x5000,prox_lin,shuffle,0.850000,0.010000,0.002360,182.814381,20,219.000000,0.904877
dense_1000x5000,prox_lin,random,0.850000,0.010000,0.002360,182.814381,20,350.000000,1.419143
dense_1000x5000,prox_lin,block_shuffle,0.850000,0.010000,0.002360,182.814381,20,210.000000,0.836827
dense_1000x5000,prox_lin,gs_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.567767
dense_1000x5000,prox_lin,gsl_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.575166
dense_1000x5000,prox_point,cyclic,0.850000,0.010000,0.002360,182.814381,20,205.000000,0.813159
dense_1000x5000,prox_point,shuffle,0.850000,0.010000,0.002360,182.814381,20,224.000000,0.922213
dense_1000x5000,prox_point,random,0.850000,0.010000,0.002360,182.814381,20,338.000000,1.365875
dense_1000x5000,prox_point,block_shuffle,0.850000,0.010000,0.002360,182.814381,20,215.000000,0.858960
dense_1000x5000,prox_point,gs_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.570215
dense_1000x5000,prox_point,gsl_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.580710
dense_1000x5000,prox_linear_ext,cyclic,0.850000,0.010000,0.002360,182.814381,20,205.000000,0.815352
dense_1000x5000,prox_linear_ext,shuffle,0.850000,0.010000,0.002360,182.814381,20,210.000000,0.870621
dense_1000x5000,prox_linear_ext,random,0.850000,0.010000,0.002360,182.814381,20,420.000000,1.689597
dense_1000x5000,prox_linear_ext,block_shuffle,0.850000,0.010000,0.002360,182.814381,20,210.000000,0.838315
dense_1000x5000,prox_linear_ext,gs_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.575558
dense_1000x5000,prox_linear_ext,gsl_r,0.850000,0.010000,0.002360,182.814381,20,195.000000,1.576027
dense_1000x5000,prox_linear_sgd,shuffle,0.850000,0.010000,22.608401,11304.200402,0,234.000000,2.096855
dense_1000x5000,bcm,cyclic,0.850000,0.010000,0.002360,182.814381,20,214.000000,8.373113
dense_1000x5000,bcm,shuffle,0.850000,0.010000,0.002360,182.814381,20,215.000000,8.409948
dense_1000x5000,bcm,random,0.850000,0.010000,0.002360,182.814381,20,214.000000,8.375959
dense_1000x5000,bcm,block_shuffle,0.850000,0.010000,0.002360,182.814381,20,212.000000,8.307911
dense_1000x5000,bcm,gs_r,0.850000,0.010000,0.002360,182.814381,20,210.000000,8.226221
dense_1000x5000,bcm,gsl_r,0.850000,0.010000,0.002360,182.814381,20,211.000000,8.276292
dense_1000x5000,nesterov,random,0.950000,0.010000,0.002636,183.278816,33,45000.000000,37.586285
dense_1000x5000,nesterov_ls,random,0.950000,0.010000,0.002767,182.841861,20,45000.000000,37.811155
dense_1000x5000,prox_lin,cyclic,0.950000,0.010000,0.002445,182.815898,20,588.000000,2.313526
dense_1000x5000,prox_lin,shuffle,0.950000,0.010000,0.002445,182.815898,20,610.000000,2.530383
dense_1000x5000,prox_lin,random,0.950000,0.010000,0.002445,182.815898,20,850.000000,3.455228
dense_1000x5000,prox_lin,block_shuffle,0.950000,0.010000,0.002445,182.815898,20,618.000000,2.461453
dense_1000x5000,prox_lin,gs_r,0.950000,0.010000,0.002445,182.815898,20,566.000000,4.573032
dense_1000x5000,prox_lin,gsl_r,0.950000,0.010000,0.002445,182.815898,20,566.000000,4.572009
dense_1000x5000,prox_point,cyclic,0.950000,0.010000,0.002445,182.815898,20,588.000000,2.328894
dense_1000x5000,prox_point,shuffle,0.950000,0.010000,0.002445,182.815898,20,602.000000,2.493795
dense_1000x5000,prox_point,random,0.950000,0.010000,0.002445,182.815898,20,1005.000000,4.072493
dense_1000x5000,prox_point,block_shuffle,0.950000,0.010000,0.002445,182.815898,20,596.000000,2.393054
dense_1000x5000,prox_point,gs_r,0.950000,0.010000,0.002445,182.815898,20,566.000000,4.555573
dense_1000x5000,prox_point,gsl_r,0.950000,0.010000,0.002445,182.815898,20,567.000000,4.583875
dense_1000x5000,prox_linear_ext,cyclic,0.950000,0.010000,0.002445,182.815898,20,588.000000,2.330286
dense_1000x5000,prox_linear_ext,shuffle,0.950000,0.010000,0.002445,182.815898,20,610.000000,2.523680
dense_1000x5000,prox_linear_ext,random,0.950000,0.010000,0.002445,182.815898,20,1034.000000,4.184377
dense_1000x5000,prox_linear_ext,block_shuffle,0.950000,0.010000,0.002445,182.815898,20,605.000000,2.415632
dense_1000x5000,prox_linear_ext,gs_r,0.950000,0.010000,0.002445,182.815898,20,566.000000,4.587870
dense_1000x5000,prox_linear_ext,gsl_r,0.950000,0.010000,0.002445,182.815898,20,566.000000,4.621390
dense_1000x5000,prox_linear_sgd,shuffle,0.950000,0.010000,22.608401,11304.200402,0,505.000000,4.539747
dense_1000x5000,bcm,cyclic,0.950000,0.010000,0.002445,182.815898,20,600.000000,23.635788
dense_1000x5000,bcm,shuffle,0.950000,0.010000,0.002445,182.815898,20,602.000000,23.612085
dense_1000x5000,bcm,random,0.950000,0.010000,0.002445,182.815898,20,603.000000,23.681030
dense_1000x5000,bcm,block_shuffle,0.950000,0.010000,0.002445,182.815898,20,604.000000,23.742852
dense_1000x5000,bcm,gs_r,0.950000,0.010000,0.002445,182.815898,20,604.000000,23.683702
dense_1000x5000,bcm,gsl_r,0.950000,0.010000,0.002445,182.815898,20,601.000000,23.661126
dense_1000x5000,sklearn,-,,0.010000,0.002240,182.813561,20,,0.073620
dense_1000x5000,nesterov,random,0.300000,0.001000,0.000256,18.462705,32,4000.000000,3.717329
dense_1000x5000,nesterov_ls,random,0.300000,0.001000,0.023870,59.651752,3047,4000.000000,4.868399
dense_1000x5000,prox_lin,cyclic,0.300000,0.001000,0.000256,18.453608,20,60.000000,0.240432
dense_1000x5000,prox_lin,shuffle,0.300000,0.001000,0.000256,18.453608,20,64.000000,0.265773
dense_1000x5000,prox_lin,random,0.300000,0.001000,0.000256,18.453608,20,99.000000,0.403657
dense_1000x5000,prox_lin,block_shuffle,0.300000,0.001000,0.000256,18.453608,20,62.000000,0.249263
dense_1000x5000,prox_lin,gs_r,0.300000,0.001000,0.000256,18.453608,20,55.000000,0.445771
dense_1000x5000,prox_lin,gsl_r,0.300000,0.001000,0.000256,18.453608,20,54.000000,0.441936
dense_1000x5000,prox_point,cyclic,0.300000,0.001000,0.000256,18.453608,20,60.000000,0.244225
dense_1000x5000,prox_point,shuffle,0.300000,0.001000,0.000256,18.453608,20,64.000000,0.267859
dense_1000x5000,prox_point,random,0.300000,0.001000,0.000256,18.453608,20,94.000000,0.385890
dense_1000x5000,prox_point,block_shuffle,0.300000,0.001000,0.000256,18.453608,20,64.000000,0.256742
dense_1000x5000,prox_point,gs_r,0.300000,0.001000,0.000256,18.453608,20,54.000000,0.438383
dense_1000x5000,prox_point,gsl_r,0.300000,0.001000,0.000256,18.453608,20,54.000000,0.442630
dense_1000x5000,prox_linear_ext,cyclic,0.300000,0.001000,0.000256,18.453608,20,60.000000,0.239809
dense_1000x5000,prox_linear_ext,shuffle,0.300000,0.001000,0.000256,18.453608,20,64.000000,0.266372
dense_1000x5000,prox_linear_ext,random,0.300000,0.001000,0.000256,18.453608,20,124.000000,0.500659
dense_1000x5000,prox_linear_ext,block_shuffle,0.300000,0.001000,0.000256,18.453608,20,66.000000,0.263572
dense_1000x5000,prox_linear_ext,gs_r,0.300000,0.001000,0.000256,18.453608,20,55.000000,0.445791
dense_1000x5000,prox_linear_ext,gsl_r,0.300000,0.001000,0.000256,18.453608,20,54.000000,0.438582
dense_1000x5000,prox_linear_sgd,shuffle,0.300000,0.001000,22.608401,11304.200402,0,135.000000,1.229423
dense_1000x5000,bcm,cyclic,0.300000,0.001000,0.000256,18.453608,20,63.000000,2.458474
dense_1000x5000,bcm,shuffle,0.300000,0.001000,0.000256,18.453608,20,64.000000,2.504333
dense_1000x5000,bcm,random,0.300000,0.001000,0.000256,18.453608,20,63.000000,2.461347
dense_1000x5000,bcm,block_shuffle,0.300000,0.001000,0.000256,18.453608,20,63.000000,2.453823
dense_1000x5000,bcm,gs_r,0.300000,0.001000,0.000256,18.453608,20,64.000000,2.491973
dense_1000x5000,bcm,gsl_r,0.300000,0.001000,0.000256,18.453608,20,64.000000,2.498545
dense_1000x5000,nesterov,random,0.500000,0.001000,0.000154,18.430205,30,7000.000000,6.478724
dense_1000x5000,nesterov_ls,random,0.500000,0.001000,0.004490,40.696711,2480,7000.000000,8.160603
dense_1000x5000,prox_lin,cyclic,0.500000,0.001000,0.000152,18.426072,20,98.000000,0.388900
dense_1000x5000,prox_lin,shuffle,0.500000,0.001000,0.000152,18.426072,20,105.000000,0.433035
dense_1000x5000,prox_lin,random,0.500000,0.001000,0.000152,18.426072,20,164.000000,0.659844
dense_1000x5000,prox_lin,block_shuffle,0.500000,0.001000,0.000152,18.426072,20,103.000000,0.407142
dense_1000x5000,prox_lin,gs_r,0.500000,0.001000,0.000152,18.426072,20,94.000000,0.747246
dense_1000x5000,prox_lin,gsl_r,0.500000,0.001000,0.000152,18.426072,20,93.000000,0.748323
dense_1000x5000,prox_point,cyclic,0.500000,0.001000,0.000152,18.426072,20,98.000000,0.388673
dense_1000x5000,prox_point,shuffle,0.500000,0.001000,0.000152,18.426072,20,105.000000,0.435265
dense_1000x5000,prox_point,random,0.500000,0.001000,0.000152,18.426072,20,169.000000,0.683605
dense_1000x5000,prox_point,block_shuffle,0.500000,0.001000,0.000152,18.426072,20,105.000000,0.422776
dense_1000x5000,prox_point,gs_r,0.500000,0.001000,0.000152,18.426072,20,93.000000,0.752238
dense_1000x5000,prox_point,gsl_r,0.500000,0.001000,0.000152,18.426072,20,93.000000,0.754732
dense_1000x5000,prox_linear_ext,cyclic,0.500000,0.001000,0.000152,18.426072,20,98.000000,0.393910
dense_1000x5000,prox_linear_ext,shuffle,0.500000,0.001000,0.000152,18.426072,20,101.000000,0.423695
dense_1000x5000,prox_linear_ext,random,0.500000,0.001000,0.000152,18.426072,20,215.000000,0.865309
dense_1000x5000,prox_linear_ext,block_shuffle,0.500000,0.001000,0.000152,18.426072,20,102.000000,0.414257
dense_1000x5000,prox_linear_ext,gs_r,0.500000,0.001000,0.000152,18.426072,20,94.000000,0.765395
dense_1000x5000,prox_linear_ext,gsl_r,0.500000,0.001000,0.000152,18.426072,20,93.000000,0.752616
dense_1000x5000,prox_linear_sgd,shuffle,0.500000,0.001000,22.608401,11304.200402,0,164.000000,1.478046
dense_1000x5000,bcm,cyclic,0.500000,0.001000,0.000152,18.426072,20,105.000000,4.125520
dense_1000x5000,bcm,shuffle,0.500000,0.001000,0.000152,18.426072,20,103.000000,4.038820
dense_1000x5000,bcm,random,0.500000,0.001000,0.000152,18.426072,20,102.000000,4.006351
dense_1000x5000,bcm,block_shuffle,0.500000,0.001000,0.000152,18.426072,20,102.000000,3.972214
dense_1000x5000,bcm,gs_r,0.500000,0.001000,0.000152,18.426072,20,104.000000,4.078196
dense_1000x5000,bcm,gsl_r,0.500000,0.001000,0.000152,18.426072,20,103.000000,4.026622
dense_1000x5000,nesterov,random,0.700000,0.001000,0.000141,18.431721,44,13000.000000,12.416331
dense_1000x5000,nesterov_ls,random,0.700000,0.001000,0.001570,23.168932,1461,13000.000000,14.178716
dense_1000x5000,prox_lin,cyclic,0.700000,0.001000,0.000141,18.424229,21,178.000000,0.707857
dense_1000x5000,prox_lin,shuffle,0.700000,0.001000,0.000141,18.424229,21,183.000000,0.763998
dense_1000x5000,prox_lin,random,0.700000,0.001000,0.000141,18.424229,21,295.000000,1.197525
dense_1000x5000,prox_lin,block_shuffle,0.700000,0.001000,0.000141,18.424229,21,181.000000,0.725608
dense_1000x5000,prox_lin,gs_r,0.700000,0.001000,0.000141,18.424229,21,169.000000,1.370096
dense_1000x5000,prox_lin,gsl_r,0.700000,0.001000,0.000141,18.424229,21,168.000000,1.355451
dense_1000x5000,prox_point,cyclic,0.700000,0.001000,0.000141,18.424229,21,178.000000,0.710758
dense_1000x5000,prox_point,shuffle,0.700000,0.001000,0.000141,18.424229,21,177.000000,0.742466
dense_1000x5000,prox_point,random,0.700000,0.001000,0.000141,18.424229,21,291.000000,1.188243
dense_1000x5000,prox_point,block_shuffle,0.700000,0.001000,0.000141,18.424229,21,181.000000,0.730313
dense_1000x5000,prox_point,gs_r,0.700000,0.001000,0.000141,18.424229,21,170.000000,1.379121
dense_1000x5000,prox_point,gsl_r,0.700000,0.001000,0.000141,18.424229,21,168.000000,1.360854
dense_1000x5000,prox_linear_ext,cyclic,0.700000,0.001000,0.000141,18.424229,21,178.000000,0.710443
dense_1000x5000,prox_linear_ext,shuffle,0.700000,0.001000,0.000141,18.424229,21,184.000000,0.765084
dense_1000x5000,prox_linear_ext,random,0.700000,0.001000,0.000141,18.424229,21,340.000000,1.375754
dense_1000x5000,prox_linear_ext,block_shuffle,0.700000,0.001000,0.000141,18.424229,21,177.000000,0.712711
dense_1000x5000,prox_linear_ext,gs_r,0.700000,0.001000,0.000141,18.424229,21,169.000000,1.369299
dense_1000x5000,prox_linear_ext,gsl_r,0.700000,0.001000,0.000141,18.424229,21,168.000000,1.358859
dense_1000x5000,prox_linear_sgd,shuffle,0.700000,0.001000,22.608401,11304.200402,0,216.000000,2.044884
dense_1000x5000,bcm,cyclic,0.700000,0.001000,0.000141,18.424229,21,184.000000,7.200014
dense_1000x5000,bcm,shuffle,0.700000,0.001000,0.000141,18.424229,21,183.000000,7.165424
dense_1000x5000,bcm,random,0.700000,0.001000,0.000141,18.424229,21,184.000000,7.197066
dense_1000x5000,bcm,block_shuffle,0.700000,0.001000,0.000141,18.424229,21,182.000000,7.141582
dense_1000x5000,bcm,gs_r,0.700000,0.001000,0.000141,18.424229,21,183.000000,7.186405
dense_1000x5000,bcm,gsl_r,0.700000,0.001000,0.000141,18.424229,21,181.000000,7.121272
dense_1000x5000,nesterov,random,0.850000,0.001000,0.000119,18.423984,53,29000.000000,28.069146
dense_1000x5000,nesterov_ls,random,0.850000,0.001000,0.000134,18.423603,46,29000.000000,28.908515
dense_1000x5000,prox_lin,cyclic,0.850000,0.001000,0.000121,18.422503,36,381.000000,1.509185
dense_1000x5000,prox_lin,shuffle,0.850000,0.001000,0.000121,18.422503,36,400.000000,1.666265
dense_1000x5000,prox_lin,random,0.850000,0.001000,0.000121,18.422503,36,612.000000,2.455285
dense_1000x5000,prox_lin,block_shuffle,0.850000,0.001000,0.000121,18.422503,36,399.000000,1.599549
dense_1000x5000,prox_lin,gs_r,0.850000,0.001000,0.000121,18.422503,36,365.000000,2.942926
dense_1000x5000,prox_lin,gsl_r,0.850000,0.001000,0.000121,18.422503,36,364.000000,2.915594
dense_1000x5000,prox_point,cyclic,0.850000,0.001000,0.000121,18.422503,36,381.000000,1.513332
dense_1000x5000,prox_point,shuffle,0.850000,0.001000,0.000121,18.422503,36,398.000000,1.632994
dense_1000x5000,prox_point,random,0.850000,0.001000,0.000121,18.422503,36,615.000000,2.478813
dense_1000x5000,prox_point,block_shuffle,0.850000,0.001000,0.000121,18.422503,36,396.000000,1.570200
dense_1000x5000,prox_point,gs_r,0.850000,0.001000,0.000121,18.422503,36,364.000000,2.897846
dense_1000x5000,prox_point,gsl_r,0.850000,0.001000,0.000121,18.422503,36,364.000000,2.904853
dense_1000x5000,prox_linear_ext,cyclic,0.850000,0.001000,0.000121,18.422503,36,381.000000,1.496214
dense_1000x5000,prox_linear_ext,shuffle,0.850000,0.001000,0.000121,18.422503,36,393.000000,1.619695
dense_1000x5000,prox_linear_ext,random,0.850000,0.001000,0.000121,18.422503,36,659.000000,2.634738
dense_1000x5000,prox_linear_ext,block_shuffle,0.850000,0.001000,0.000121,18.422503,36,389.000000,1.533643
dense_1000x5000,prox_linear_ext,gs_r,0.850000,0.001000,0.000121,18.422503,36,365.000000,2.907111
dense_1000x5000,prox_linear_ext,gsl_r,0.850000,0.001000,0.000121,18.422503,36,364.000000,2.923133
dense_1000x5000,prox_linear_sgd,shuffle,0.850000,0.001000,22.608401,11304.200402,0,360.000000,3.195974
dense_1000x5000,bcm,cyclic,0.850000,0.001000,0.000121,18.422503,36,392.000000,15.174632
dense_1000x5000,bcm,shuffle,0.850000,0.001000,0.000121,18.422503,36,392.000000,15.275380
dense_1000x5000,bcm,random,0.850000,0.001000,0.000121,18.422503,36,398.000000,15.437440
dense_1000x5000,bcm,block_shuffle,0.850000,0.001000,0.000121,18.422503,36,391.000000,15.228748
dense_1000x5000,bcm,gs_r,0.850000,0.001000,0.000121,18.422503,36,390.000000,15.165571
dense_1000x5000,bcm,gsl_r,0.850000,0.001000,0.000121,18.422503,36,391.000000,15.202966
dense_1000x5000,nesterov,random,0.950000,0.001000,0.000119,18.423761,53,90000.000000,87.279609
dense_1000x5000,nesterov_ls,random,0.950000,0.001000,0.000123,18.422579,41,90000.000000,85.481994
dense_1000x5000,prox_lin,cyclic,0.950000,0.001000,0.000120,18.422480,39,1128.000000,4.456378
dense_1000x5000,prox_lin,shuffle,0.950000,0.001000,0.000120,18.422480,39,1161.000000,4.776547
dense_1000x5000,prox_lin,random,0.950000,0.001000,0.000120,18.422480,39,1720.000000,6.964276
